glyph_id,recording,broadcast,cycle,track,ordinal,frame,time_s,source,provisional,hamming_distance,confidence,assignment_basis,verification_status,observed_fingerprint
43,E6C6-21,E6C6-21,E6C6,Side,15,583,19.4333,FFmpeg automatic extraction,True,1,0.1912,automatic nearest glyph,provisional automatic read,100101000000000001100000011000100000001100000000010000000000011000000010000000010
44,E6C6-21,E6C6-21,E6C6,Side,16,589,19.6333,FFmpeg automatic extraction,True,2,0.184,automatic nearest glyph,provisional automatic read,010001000010000000000000000000000000000000000000011000000000000010000000000000000
45,E6C6-21,E6C6-21,E6C6,Side,17,595,19.8333,FFmpeg automatic extraction,True,2,0.1861,automatic nearest glyph,provisional automatic read,010000000000000100010000000100011001001001000000100000000000001000000000001000000
46,E6C6-21,E6C6-21,E6C6,Side,18,601,20.0333,FFmpeg automatic extraction,True,1,0.1718,automatic nearest glyph,provisional automatic read,000000101100000110000000000000000000000100000000100001000000011000000000000000000
47,E6C6-21,E6C6-21,E6C6,Side,19,607,20.2333,FFmpeg automatic extraction,True,0,0.1922,automatic nearest glyph,provisional automatic read,000001000011000010000000010100000000001100000000000000000010000000000001000000001
48,E6C6-21,E6C6-21,E6C6,Side,20,613,20.4333,FFmpeg automatic extraction,True,0,0.1938,automatic nearest glyph,provisional automatic read,011000000000000000000010000000101000001010000000000000000000001010000000000000000
49,E6C6-21,E6C6-21,E6C6,Side,21,619,20.6333,FFmpeg automatic extraction,True,0,0.1942,automatic nearest glyph,provisional automatic read,001000000000000000100000011000101000000000000000000000100000000100000101000100000
50,E6C6-21,E6C6-21,E6C6,Side,22,625,20.8333,FFmpeg automatic extraction,True,1,0.1983,automatic nearest glyph,provisional automatic read,000000001000000010000000000100010000000000000000000000000000000000000000000000000
51,E6C6-21,E6C6-21,E6C6,Side,23,631,21.0333,FFmpeg automatic extraction,True,0,0.2229,automatic nearest glyph,provisional automatic read,000000000001000000010000000000000000000100000000000000000000000001000000000001000
55,E6C6-D,E6C6-D,E6C6,Alternate / bridge,1,822,27.4,FFmpeg automatic extraction,True,1,0.2374,automatic nearest glyph,provisional automatic read,000000000000000000000000001100010000000000000000000000000000000000000000001000100
56,E6C6-D,E6C6-D,E6C6,Alternate / bridge,2,828,27.6,FFmpeg automatic extraction,True,2,0.2239,automatic nearest glyph,provisional automatic read,000000100000000000100000001000000000000100000000000000110000000010000000001000000
57,E6C6-D,E6C6-D,E6C6,Alternate / bridge,3,834,27.8,FFmpeg automatic extraction,True,0,0.1364,automatic nearest glyph,provisional automatic read,010000000101000000000000000000001000000010000000000001000000000001000010000000000
58,E6C6-D,E6C6-D,E6C6,Alternate / bridge,4,840,28.0,FFmpeg automatic extraction,True,2,0.2056,automatic nearest glyph,provisional automatic read,001001000000000000000000000000110000000000000100010000000000000000000000000000001
59,E6C6-D,E6C6-D,E6C6,Alternate / bridge,5,846,28.2,FFmpeg automatic extraction,True,0,0.207,automatic nearest glyph,provisional automatic read,001000000001000010000000001000000000000000100000000000000000000000000000000000000
60,E6C6-D,E6C6-D,E6C6,Alternate / bridge,6,852,28.4,FFmpeg automatic extraction,True,2,0.2136,automatic nearest glyph,provisional automatic read,000000000000000000000000000100110000000000000000010000100000010000000000000001000
61,E6C6-D,E6C6-D,E6C6,Alternate / bridge,7,858,28.6,FFmpeg automatic extraction,True,0,0.2052,automatic nearest glyph,provisional automatic read,000100100000000000000000000000101000000010000000000000000010000100000000001000100
62,E6C6-D,E6C6-D,E6C6,Alternate / bridge,8,864,28.8,FFmpeg automatic extraction,True,0,0.2036,automatic nearest glyph,provisional automatic read,000100101000000000010010000000001000001010100100100000000000010000000000000000010
63,E6C6-D,E6C6-D,E6C6,Alternate / bridge,9,869,28.9667,FFmpeg automatic extraction,True,2,0.2184,automatic nearest glyph,provisional automatic read,000100000010000000010010001000010000000001000000010000000000000000000000010000000
64,E6C6-D,E6C6-D,E6C6,Alternate / bridge,10,876,29.2,FFmpeg automatic extraction,True,1,0.2097,automatic nearest glyph,provisional automatic read,000000100000000000000000000100100000000000100000000000000010010000000101000000100
65,E6C6-D,E6C6-D,E6C6,Alternate / bridge,11,882,29.4,FFmpeg automatic extraction,True,1,0.2125,automatic nearest glyph,provisional automatic read,000000000000000000100000001000001000000000100000100000000000000000000010001100000
66,E6C6-D,E6C6-D,E6C6,Alternate / bridge,12,888,29.6,FFmpeg automatic extraction,True,1,0.1883,automatic nearest glyph,provisional automatic read,000001100101000001000000000000010000001000000000001000000000000010000001000000000
67,E6C6-D,E6C6-D,E6C6,Alternate / bridge,13,894,29.8,FFmpeg automatic extraction,True,0,0.2229,automatic nearest glyph,provisional automatic read,000000000000000000000000000000010000000000000100000000000000000000000000000000000
135,E6C6-D,E6C6-D,E6C6,Alternate / bridge,14,900,30.0,FFmpeg automatic extraction,True,0,0.184,automatic nearest glyph,provisional automatic read,000000000001000000000010000100000001000000000000000000000000000001000000010001000
136,E6C6-D,E6C6-D,E6C6,Alternate / bridge,15,906,30.2,FFmpeg automatic extraction,True,1,0.2034,automatic nearest glyph,provisional automatic read,000000000100000000110010001100000000000000000000000000100000000000000000100001100
137,E6C6-D,E6C6-D,E6C6,Alternate / bridge,16,912,30.4,FFmpeg automatic extraction,True,0,0.2105,automatic nearest glyph,provisional automatic read,000001000001000010000000001000101001000010000000000000000000000010000100000000101
138,E6C6-D,E6C6-D,E6C6,Alternate / bridge,17,917,30.5667,FFmpeg automatic extraction,True,0,0.2227,automatic nearest glyph,provisional automatic read,000000000000000010000000000000000000000010000100100000000000000000000010000000000
139,E6C6-D,E6C6-D,E6C6,Alternate / bridge,18,924,30.8,FFmpeg automatic extraction,True,0,0.2243,automatic nearest glyph,provisional automatic read,000100100000000000000000000000011000000110000000000000100000000000000000000000100
146,E6C6-D,E6C6-D,E6C6,Alternate / bridge,19,930,31.0,FFmpeg automatic extraction,True,0,0.1938,automatic nearest glyph,provisional automatic read,010000001000000000010010000000001000000010000000101000100000010001000000000000000
141,E6C6-D,E6C6-D,E6C6,Alternate / bridge,20,936,31.2,FFmpeg automatic extraction,True,0,0.169,automatic nearest glyph,provisional automatic read,000000001000000010000010000000000000000010000100000000100000000000000000001000000
142,E6C6-D,E6C6-D,E6C6,Alternate / bridge,21,941,31.3667,FFmpeg automatic extraction,True,0,0.2298,automatic nearest glyph,provisional automatic read,000000000000000010010010001100000000000000100000011000000000001000000100000000000
143,E6C6-D,E6C6-D,E6C6,Alternate / bridge,22,945,31.5,FFmpeg automatic extraction,True,3,0.1838,automatic nearest glyph,provisional automatic read,000000000000000110000000000000100000001000000000010000100000000010000101100000100
119,E6C6-N,E6C6-N,E6C6,Unknown,1,347,11.5667,FFmpeg automatic extraction,True,2,0.2107,automatic nearest glyph,provisional automatic read,000000000001000100000000010000110000001000000100000001000000000011000000000000000
120,E6C6-N,E6C6-N,E6C6,Unknown,2,353,11.7667,FFmpeg automatic extraction,True,1,0.2158,automatic nearest glyph,provisional automatic read,000100000000000000000010000000100000000010000000100000000000010000000000100001000
121,E6C6-N,E6C6-N,E6C6,Unknown,3,359,11.9667,FFmpeg automatic extraction,True,1,0.1991,automatic nearest glyph,provisional automatic read,000000000101000000010000001100110000000000000100001000000000000000000000000000000
122,E6C6-N,E6C6-N,E6C6,Unknown,4,365,12.1667,FFmpeg automatic extraction,True,1,0.1901,automatic nearest glyph,provisional automatic read,000000000000000000100010001000000000000000000000000000000000001001000010000000000
123,E6C6-N,E6C6-N,E6C6,Unknown,5,371,12.3667,FFmpeg automatic extraction,True,0,0.2148,automatic nearest glyph,provisional automatic read,000000000000000010000000000000000000000000000000000000010000000000000000100000000
124,E6C6-N,E6C6-N,E6C6,Unknown,6,377,12.5667,FFmpeg automatic extraction,True,2,0.1914,automatic nearest glyph,provisional automatic read,000100000000000000000000000000100001000010000000000000010010000000000000000000000
125,E6C6-N,E6C6-N,E6C6,Unknown,7,383,12.7667,FFmpeg automatic extraction,True,1,0.1926,automatic nearest glyph,provisional automatic read,000001000000000010000000000000000000001010000000010000000010000000000000000000000
126,E6C6-N,E6C6-N,E6C6,Unknown,8,389,12.9667,FFmpeg automatic extraction,True,0,0.2172,automatic nearest glyph,provisional automatic read,000000000000000000000000000000000000001000000000100000000000000001000010001000100
112,E6C6-N,E6C6-N,E6C6,Unknown,9,395,13.1667,FFmpeg automatic extraction,True,0,0.2174,automatic nearest glyph,provisional automatic read,000001000000000000000000000000001000000000000100000000000010000000000100000000000
38,E6C6-N,E6C6-N,E6C6,Unknown,10,401,13.3667,FFmpeg automatic extraction,True,0,0.2134,automatic nearest glyph,provisional automatic read,000000000000000000000000000000001000000010000000100001000000010001000000000000000
39,E6C6-N,E6C6-N,E6C6,Unknown,11,407,13.5667,FFmpeg automatic extraction,True,2,0.206,automatic nearest glyph,provisional automatic read,000101000001000000010000000000000000000000100100000000000000000000000001000000000
131,E6C6-N,E6C6-N,E6C6,Unknown,12,413,13.7667,FFmpeg automatic extraction,True,2,0.1602,automatic nearest glyph,provisional automatic read,100000000000000000000000000000000000000001000100000000000000000010000000000001000
41,E6C6-N,E6C6-N,E6C6,Unknown,13,419,13.9667,FFmpeg automatic extraction,True,1,0.1891,automatic nearest glyph,provisional automatic read,000101000010000010010000001000000000001010000100000000000000000000000010000100000
42,E6C6-N,E6C6-N,E6C6,Unknown,14,425,14.1667,FFmpeg automatic extraction,True,0,0.2034,automatic nearest glyph,provisional automatic read,000000000101000010000000000100010000000000000000000001100000000000000000000100010
43,E6C6-N,E6C6-N,E6C6,Unknown,15,431,14.3667,FFmpeg automatic extraction,True,2,0.2156,automatic nearest glyph,provisional automatic read,100101000000000001100000011000100000001100000000010000000000011000000010000000000
44,E6C6-N,E6C6-N,E6C6,Unknown,16,437,14.5667,FFmpeg automatic extraction,True,0,0.2028,automatic nearest glyph,provisional automatic read,010001000110000000000000000000000000000000000000011000000000000010000000000000010
45,E6C6-N,E6C6-N,E6C6,Unknown,17,443,14.7667,FFmpeg automatic extraction,True,3,0.1802,automatic nearest glyph,provisional automatic read,000000000000000100010000000100011001001001000000100000000000001000000000001000000
46,E6C6-N,E6C6-N,E6C6,Unknown,18,449,14.9667,FFmpeg automatic extraction,True,2,0.2107,automatic nearest glyph,provisional automatic read,000000101000000110000000000000000000000100000000100001000000011000000000000000000
47,E6C6-N,E6C6-N,E6C6,Unknown,19,455,15.1667,FFmpeg automatic extraction,True,2,0.1932,automatic nearest glyph,provisional automatic read,000001000011000010000000010100000000001100000000000000000010000000000000000000000
48,E6C6-N,E6C6-N,E6C6,Unknown,20,461,15.3667,FFmpeg automatic extraction,True,0,0.1922,automatic nearest glyph,provisional automatic read,011000000000000000000010000000101000001010000000000000000000001010000000000000000
49,E6C6-N,E6C6-N,E6C6,Unknown,21,467,15.5667,FFmpeg automatic extraction,True,0,0.1904,automatic nearest glyph,provisional automatic read,001000000000000000100000011000101000000000000000000000100000000100000101000100000
62,Youtube_1,Youtube_1,Era 5 legacy,Unknown,1,49,1.6462,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000100101000000000010010000000001000001010100100100000000000010000000000000000010
63,Youtube_1,Youtube_1,Era 5 legacy,Unknown,2,53,1.7795,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000100000010000000010010001000010000000001000000010000000000000000000000110000001
64,Youtube_1,Youtube_1,Era 5 legacy,Unknown,3,54,1.8128,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000100000000000000000000100100000000000100000000000000010010000000101010000100
65,Youtube_1,Youtube_1,Era 5 legacy,Unknown,4,59,1.9795,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000000000001100000001000001000000000100000100000000000000000000010001100000
66,Youtube_1,Youtube_1,Era 5 legacy,Unknown,5,64,2.1461,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000001100101000001000000000000010000001000000000001000000000000010000001000000010
67,Youtube_1,Youtube_1,Era 5 legacy,Unknown,6,67,2.2461,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000000000000000000000000010000000000000100000000000000000000000000000000000
135,Youtube_1,Youtube_1,Era 5 legacy,Unknown,7,72,2.4128,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000001000000000010000100000001000000000000000000000000000001000000010001000
136,Youtube_1,Youtube_1,Era 5 legacy,Unknown,8,78,2.6128,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000100000000110010001100000000000000000000000000100000000000000001100001100
137,Youtube_1,Youtube_1,Era 5 legacy,Unknown,9,81,2.7128,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000001000001000010000000001000101001000010000000000000000000000010000100000000101
138,Youtube_1,Youtube_1,Era 5 legacy,Unknown,10,86,2.8794,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000000000010000000000000000000000010000100100000000000000000000010000000000
139,Youtube_1,Youtube_1,Era 5 legacy,Unknown,11,92,3.0794,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000100100000000000000000000000011000000110000000000000100000000000000000000000100
146,Youtube_1,Youtube_1,Era 5 legacy,Unknown,12,95,3.1794,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,010000001000000000010010000000001000000010000000101000100000010001000000000000000
141,Youtube_1,Youtube_1,Era 5 legacy,Unknown,13,101,3.3794,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000001000000010000010000000000000000010000100000000100000000000000000001000000
142,Youtube_1,Youtube_1,Era 5 legacy,Unknown,14,105,3.5128,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000000000010010010001100000000000000100000011000000000001000000100000000000
143,Youtube_1,Youtube_1,Era 5 legacy,Unknown,15,109,3.6461,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000100000110000000000000100000001000000000010000100000000110000101100000101
144,Youtube_1,Youtube_1,Era 5 legacy,Unknown,16,115,3.8461,ArchiveInvest manual,False,0,,matches corpus tag,matches repeated corpus observations,000000000000000100010000000100010000001000100000000000010000000010000000010000010
