recording,ordinal,frame,source_video,source_sha256,method,review_status,overlay_enabled,corpus_fingerprint,detected_fingerprint,hamming_to_corpus,detector_separation,comparison,center_x,center_y,pitch_x,pitch_y,fit_score_x,fit_score_y
E6C4-19,16,772,E6C4-19.mp4,09d48a000df8d95abf01225cd6c61dbb35df02dcd9879c21f9da468c2f632142,independent-grid-line-plus-ring-read-v1,pending,False,011000000000000000000010000000101000001010000000000000000000001010000000000000000,000000010000000000000010000000000000000000000000000000000000000000000000000000000,9,0.214,disagreement,243.0,383.0,52.5,52.5,26.8919,33.3046
E6C4-19,17,778,E6C4-19.mp4,09d48a000df8d95abf01225cd6c61dbb35df02dcd9879c21f9da468c2f632142,independent-grid-line-plus-ring-read-v1,pending,False,001000000000000000100000011000101000000000000000000000100000000100000101000100000,001000000000000000100000011000101000000000000000000000010000000011000101000000000,6,0.1547,disagreement,234.0,288.0,54.0,54.0,41.8023,43.6935
E6C4-19,18,786,E6C4-19.mp4,09d48a000df8d95abf01225cd6c61dbb35df02dcd9879c21f9da468c2f632142,independent-grid-line-plus-ring-read-v1,pending,False,000000001100000010000000000100010000000000000000000000000000000000000000000000000,000001000000000100000000000000000000001000100000000000000000000000000000000000000,9,0.25,disagreement,342.0,332.0,54.0,54.5,29.4298,40.5367
E6C4-19,19,791,E6C4-19.mp4,09d48a000df8d95abf01225cd6c61dbb35df02dcd9879c21f9da468c2f632142,independent-grid-line-plus-ring-read-v1,pending,False,000000000001000000010000000000000000000100000000000000000000000001000000000001000,000100000001000000000000000000011000000001000000000000000000000000000000000000000,8,0.2386,disagreement,178.0,333.0,55.5,55.5,28.8525,32.8285
E6C4-19,20,796,E6C4-19.mp4,09d48a000df8d95abf01225cd6c61dbb35df02dcd9879c21f9da468c2f632142,independent-grid-line-plus-ring-read-v1,pending,False,100000100001000000000000000000010000001000000000001000000000000100000000010100001,001000000000000001000010001000010000000011000000010001000000000000000000000000000,17,0.183,disagreement,232.0,333.0,55.5,56.0,29.0446,37.8608
E6C4-1G,1,774,E6C4-1G.mp4,447017aeea879ee6761affbb85ca6e29a9ab233960c25aff4c437d31ba01ba3b,independent-grid-line-plus-ring-read-v1,pending,False,000000000011000000100000000100010000001010100000000000100000000010000100001000000,100000000100000000100000000100000000000000000100000000100000000100000011100000000,16,0.1733,disagreement,206.0,280.0,35.5,35.5,29.4,31.7329
E6C4-1G,2,775,E6C4-1G.mp4,447017aeea879ee6761affbb85ca6e29a9ab233960c25aff4c437d31ba01ba3b,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000001000000000000000000000000000000101001000000000000000110000100000,100000000100000000100000000100000000000000000100000000100000000100000001100000000,16,0.1818,disagreement,206.0,280.0,35.5,35.5,27.3987,31.6083
E6C4-1G,3,781,E6C4-1G.mp4,447017aeea879ee6761affbb85ca6e29a9ab233960c25aff4c437d31ba01ba3b,independent-grid-line-plus-ring-read-v1,pending,False,000000000001000100000000010000110000001000000100000001000000000011000000100000001,100100011100000001100010000100000000000000000100000000100000000100000000111101111,26,0.1608,disagreement,206.0,316.0,36.5,36.5,28.0883,34.0265
E6C4-1G,4,787,E6C4-1G.mp4,447017aeea879ee6761affbb85ca6e29a9ab233960c25aff4c437d31ba01ba3b,independent-grid-line-plus-ring-read-v1,pending,False,000100000100000000000010000000100000000010000000100000000000010000000000100001000,001000001100000001100000001000000001000100000000000001000000001000000001000000001,19,0.1718,disagreement,276.0,279.0,38.5,37.0,27.3233,25.3427
E6C4-1G,5,793,E6C4-1G.mp4,447017aeea879ee6761affbb85ca6e29a9ab233960c25aff4c437d31ba01ba3b,independent-grid-line-plus-ring-read-v1,pending,False,000000000101000000010000001100110000000000000100001000000000000100000000000000000,011001101110000011100010011000100001001110000000000001000000001000000001111101011,32,0.1319,disagreement,272.0,317.0,38.5,38.0,24.6546,29.0671
E6C4-1G,6,799,E6C4-1G.mp4,447017aeea879ee6761affbb85ca6e29a9ab233960c25aff4c437d31ba01ba3b,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000000100010001000000000000000000000000000000000001001000010000000010,111001101101000011000000001000101001001101000100001001110000011011000101111101011,34,0.112,disagreement,272.0,317.0,38.5,38.5,31.7356,46.4723
E6C4-1G,7,805,E6C4-1G.mp4,447017aeea879ee6761affbb85ca6e29a9ab233960c25aff4c437d31ba01ba3b,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000010000000000000000000000000000000000000010000000000000000100000000,100000101000000001000010001000110001000000000100000001000000001010000001001100011,21,0.1156,disagreement,275.0,318.0,39.5,39.5,28.3833,34.3469
E6C4-1G,8,811,E6C4-1G.mp4,447017aeea879ee6761affbb85ca6e29a9ab233960c25aff4c437d31ba01ba3b,independent-grid-line-plus-ring-read-v1,pending,False,000100000100000000000000000000100001000010000000000000010010000000000000010000000,001000001000000001000000001000000001000100000000000001100000011000000011000000001,19,0.1724,disagreement,276.0,279.0,38.5,40.0,26.8396,33.2133
E6C4-1G,9,817,E6C4-1G.mp4,447017aeea879ee6761affbb85ca6e29a9ab233960c25aff4c437d31ba01ba3b,independent-grid-line-plus-ring-read-v1,pending,False,000001000000000010000000000000000000001010000000010000000010000100000000000000000,000000001000000101000000001000000001000100000000100001000000001000000001000000001,18,0.1307,disagreement,276.0,279.0,40.5,40.5,28.4819,32.2575
E6C4-1G,10,823,E6C4-1G.mp4,447017aeea879ee6761affbb85ca6e29a9ab233960c25aff4c437d31ba01ba3b,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000000000000000000000000001000000000100000000000000001000010001000100,100000000100000000100000000100100000000010000100000000100000001100000010000000000,15,0.1401,disagreement,201.0,320.0,41.5,41.5,31.9398,32.0323
E6C4-1G,11,829,E6C4-1G.mp4,447017aeea879ee6761affbb85ca6e29a9ab233960c25aff4c437d31ba01ba3b,independent-grid-line-plus-ring-read-v1,pending,False,000001000000000000000000000000001000000000000100000000000010000000000100000000000,011000001000000001000000001000010001000000000000000001000000001000000001000000001,16,0.1226,disagreement,278.0,278.0,42.5,42.0,32.9519,35.106
E6C4-1G,12,835,E6C4-1G.mp4,447017aeea879ee6761affbb85ca6e29a9ab233960c25aff4c437d31ba01ba3b,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000000000000000000001000000010000000100001000000010001000000000000000,000000001000000001000000001000010001000100000000000001000000001010000001000000001,15,0.1358,disagreement,277.0,285.0,43.0,42.5,28.9265,30.7056
E6C4-1G,13,841,E6C4-1G.mp4,447017aeea879ee6761affbb85ca6e29a9ab233960c25aff4c437d31ba01ba3b,independent-grid-line-plus-ring-read-v1,pending,False,000101000001000000010000000100000000000000100100000000000000000000000001000000001,000101000001000000110010001100110001000000100100010001100010001000000000000000000,13,0.0751,disagreement,234.0,278.0,43.5,43.5,29.7704,30.1502
E6C4-1G,14,847,E6C4-1G.mp4,447017aeea879ee6761affbb85ca6e29a9ab233960c25aff4c437d31ba01ba3b,independent-grid-line-plus-ring-read-v1,pending,False,100000000000000001000000000000000000000001000100000000000000000010000000000001011,110000011001000011000010011000110001001100000000000001110000011000000101000000000,26,0.1441,disagreement,278.0,322.0,44.5,44.0,28.1215,37.6912
E6C4-1G,15,853,E6C4-1G.mp4,447017aeea879ee6761affbb85ca6e29a9ab233960c25aff4c437d31ba01ba3b,independent-grid-line-plus-ring-read-v1,pending,False,000101000010000010010000001000000000001010000100000000000000000000000010000100001,100100111000000001010000001000000001000000000000000001000000001000000000000000000,17,0.2345,disagreement,285.0,368.0,46.5,45.0,25.8452,39.2835
E6C4-1G,16,859,E6C4-1G.mp4,447017aeea879ee6761affbb85ca6e29a9ab233960c25aff4c437d31ba01ba3b,independent-grid-line-plus-ring-read-v1,pending,False,000000000101000010000000000100010000000000000000000001100000000000000000000100010,000000000101000010000000000100010000000010000100000001100000000011000000000000000,6,0.111,disagreement,234.0,286.0,46.0,46.0,39.2965,34.7875
E6C4-1G,17,865,E6C4-1G.mp4,447017aeea879ee6761affbb85ca6e29a9ab233960c25aff4c437d31ba01ba3b,independent-grid-line-plus-ring-read-v1,pending,False,100101000000000001100000011000100000001100000000010000000000011000000010000000011,100101110000000101100010011000110000001110000000010000000000011000000010000000000,8,0.1423,disagreement,234.0,287.0,46.0,46.0,30.2635,34.234
E6C4-1G,18,870,E6C4-1G.mp4,447017aeea879ee6761affbb85ca6e29a9ab233960c25aff4c437d31ba01ba3b,independent-grid-line-plus-ring-read-v1,pending,False,010001000110000000000000000000000000000000000000011000000000000010000000000000010,000000001100000001000010000000011001000010000000000000000000010000000000000000000,15,0.1816,disagreement,234.0,371.0,47.0,47.0,24.204,35.721
E6C4-1G,19,877,E6C4-1G.mp4,447017aeea879ee6761affbb85ca6e29a9ab233960c25aff4c437d31ba01ba3b,independent-grid-line-plus-ring-read-v1,pending,False,010000000000000100010000000100011001001001000000100000000000001000000000001000011,100000001100000001000010001000011000001101000100000001000000001010000001000000000,20,0.16,disagreement,259.0,326.0,32.0,48.0,26.4654,36.2196
E6C4-1G,20,883,E6C4-1G.mp4,447017aeea879ee6761affbb85ca6e29a9ab233960c25aff4c437d31ba01ba3b,independent-grid-line-plus-ring-read-v1,pending,False,000000101100000110000000000000000000000100000000100001000000011000000000000000010,000000101100000110000010000000010000000110000000110001000010011000000001000000010,6,0.0939,disagreement,234.0,277.0,48.5,48.5,29.175,33.2619
E6C4-1G,21,889,E6C4-1G.mp4,447017aeea879ee6761affbb85ca6e29a9ab233960c25aff4c437d31ba01ba3b,independent-grid-line-plus-ring-read-v1,pending,False,000001000011000010000000010100000000001100000000000000000010000000000001000000001,000000000110000100000000000000000000001000000000000000000000000000000000000000000,11,0.1419,disagreement,284.0,286.0,49.5,49.0,28.1754,30.7715
E6C4-1G,22,895,E6C4-1G.mp4,447017aeea879ee6761affbb85ca6e29a9ab233960c25aff4c437d31ba01ba3b,independent-grid-line-plus-ring-read-v1,pending,False,011000000000000000000010000000101000001010000000000000000000001010000000000000000,000000100000000000000000000000010000000000000000000001010000000000000000000000000,13,0.169,disagreement,244.0,327.0,50.0,50.0,28.1577,49.7325
E6C4-1G,23,901,E6C4-1G.mp4,447017aeea879ee6761affbb85ca6e29a9ab233960c25aff4c437d31ba01ba3b,independent-grid-line-plus-ring-read-v1,pending,False,001000000000000000100000011000101000000000000000000000100000000100000101000100000,100000000100000110000000000000101001000001000100000000110000001000000001000100001,16,0.1812,disagreement,188.0,328.0,20.5,51.0,27.7229,37.2763
E6C4-1G,24,907,E6C4-1G.mp4,447017aeea879ee6761affbb85ca6e29a9ab233960c25aff4c437d31ba01ba3b,independent-grid-line-plus-ring-read-v1,pending,False,000000001100000010000000000100010000000000000000000000000000000000000000000000000,000000000100000000000000000000010001000000000000000000000000000000000000000000000,4,0.1979,disagreement,234.0,380.0,51.5,51.5,28.7917,42.0344
E6C4-1G,25,913,E6C4-1G.mp4,447017aeea879ee6761affbb85ca6e29a9ab233960c25aff4c437d31ba01ba3b,independent-grid-line-plus-ring-read-v1,pending,False,000000000001000000010000000000000000000100000000000000000000000001000000000001000,000000100100000100010010000000000000000010100000000000000000000111000100100101100,14,0.2162,disagreement,270.0,146.0,21.0,21.0,30.02,38.0806
E6C4-1G,26,919,E6C4-1G.mp4,447017aeea879ee6761affbb85ca6e29a9ab233960c25aff4c437d31ba01ba3b,independent-grid-line-plus-ring-read-v1,pending,False,100000100001000000000000000000010000001000000000001000000000000100000000010100000,010000010000000000000000000000001000000100000000000000000000000001000000000000000,14,0.2109,disagreement,180.0,286.0,54.0,53.0,29.4967,34.2071
E6C4-1H,1,844,E6C4-1H.mp4,ab78d00000f824b39310a349f2ff6a6b82ff92450563c355afc500117086a5b2,independent-grid-line-plus-ring-read-v1,pending,False,000000000001000100000000010000110000001000000100000001000000000011000000100000001,110000000101000010110000000100000000000000000100000000110000000100000000110100000,21,0.216,disagreement,150.0,287.0,19.5,37.0,24.2633,26.0465
E6C4-1H,2,845,E6C4-1H.mp4,ab78d00000f824b39310a349f2ff6a6b82ff92450563c355afc500117086a5b2,independent-grid-line-plus-ring-read-v1,pending,False,000100000100000000000010000000100000000010000000100000000000010000000000100001000,110000000101000010110000000100000000000000000100000000110000000100000000110100000,20,0.216,disagreement,150.0,287.0,19.5,37.0,24.246,26.0327
E6C4-1H,3,851,E6C4-1H.mp4,ab78d00000f824b39310a349f2ff6a6b82ff92450563c355afc500117086a5b2,independent-grid-line-plus-ring-read-v1,pending,False,000000000101000000010000001100110000000000000100001000000000000100000000000000000,111100011110000001100000011100110001001100000000110001100000011000000001000000001,26,0.1287,disagreement,272.0,280.0,38.5,38.0,26.1923,28.5619
E6C4-1H,4,857,E6C4-1H.mp4,ab78d00000f824b39310a349f2ff6a6b82ff92450563c355afc500117086a5b2,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000000100010001000000000000000000000000000000000001001000010000000010,101100100011000100110010001100110000001110100100110000110000001011000111001100110,26,0.0861,disagreement,233.0,280.0,38.5,38.5,30.4519,43.9854
E6C4-1H,5,864,E6C4-1H.mp4,ab78d00000f824b39310a349f2ff6a6b82ff92450563c355afc500117086a5b2,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000010000000000000000000000000000000000000010000000000000000100000000,000000010000000000000000000000000000000010000000000000000000000000000000100101101,8,0.1557,disagreement,237.0,320.0,38.5,39.5,30.0931,32.9248
E6C4-1H,6,870,E6C4-1H.mp4,ab78d00000f824b39310a349f2ff6a6b82ff92450563c355afc500117086a5b2,independent-grid-line-plus-ring-read-v1,pending,False,000100000100000000000000000000100001000010000000000000010010000000000000010000000,000100101000000110000000010000100001000111100000000000010010010000000110010000000,12,0.0824,disagreement,242.0,279.0,40.5,40.5,29.8935,33.2502
E6C4-1H,7,875,E6C4-1H.mp4,ab78d00000f824b39310a349f2ff6a6b82ff92450563c355afc500117086a5b2,independent-grid-line-plus-ring-read-v1,pending,False,000001000000000010000000000000000000001010000000010000000010000100000000000000000,000000001001000101000000011000100001000110000000100001000000011000000001001000001,22,0.112,disagreement,275.0,280.0,40.5,41.0,27.4931,28.8925
E6C4-1H,8,881,E6C4-1H.mp4,ab78d00000f824b39310a349f2ff6a6b82ff92450563c355afc500117086a5b2,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000000000000000000000000001000000000100000000000000001000010001000100,100000000100000000100000000100000000000100000100010000100000000100000001100100110,18,0.146,disagreement,201.0,280.0,41.5,41.5,28.13,38.8963
E6C4-1H,9,887,E6C4-1H.mp4,ab78d00000f824b39310a349f2ff6a6b82ff92450563c355afc500117086a5b2,independent-grid-line-plus-ring-read-v1,pending,False,000001000000000000000000000000001000000000000100000000000010000000000100000000000,000001000000000000000000000000001000000000000100000000000010000000000100000000000,0,0.1173,exact support,235.0,286.0,42.5,42.5,44.4077,39.8583
E6C4-1H,10,893,E6C4-1H.mp4,ab78d00000f824b39310a349f2ff6a6b82ff92450563c355afc500117086a5b2,independent-grid-line-plus-ring-read-v1,pending,False,000000000000000000000000000000001000000010000000100001000000010001000000000000000,000000000000000000000000000000001000000010000000100001000010011001000000000000000,2,0.1185,near support,234.0,286.0,43.5,42.5,31.8275,32.9729
E6C4-1H,11,899,E6C4-1H.mp4,ab78d00000f824b39310a349f2ff6a6b82ff92450563c355afc500117086a5b2,independent-grid-line-plus-ring-read-v1,pending,False,000101000001000000010000000100000000000000100100000000000000000000000001000000001,000101100001000000010000001100010001000010100100010001000010001000000101000000100,12,0.0802,disagreement,234.0,279.0,43.5,43.5,31.861,30.5129
E6C4-1H,12,906,E6C4-1H.mp4,ab78d00000f824b39310a349f2ff6a6b82ff92450563c355afc500117086a5b2,independent-grid-line-plus-ring-read-v1,pending,False,100000000000000001000000000000000000000001000100000000000000000010000000000001011,100001000000000011000000010000101000000001000100100000000000000010000010000001010,8,0.0704,disagreement,242.0,279.0,44.5,44.5,30.665,39.1194
E6C4-1H,13,912,E6C4-1H.mp4,ab78d00000f824b39310a349f2ff6a6b82ff92450563c355afc500117086a5b2,independent-grid-line-plus-ring-read-v1,pending,False,000101000010000010010000001000000000001010000100000000000000000000000010000100001,101000011101000001100000000100101000000010000100000001100000001100000000000000000,25,0.1787,disagreement,197.0,324.0,45.5,45.5,28.3185,30.3585
E6C4-1H,14,918,E6C4-1H.mp4,ab78d00000f824b39310a349f2ff6a6b82ff92450563c355afc500117086a5b2,independent-grid-line-plus-ring-read-v1,pending,False,000000000101000010000000000100010000000000000000000001100000000000000000000100010,111000010110000001100010001000111000000110000100000001010000000000000010000000000,22,0.1336,disagreement,233.0,325.0,46.5,46.0,40.5315,35.3146
E6C4-1H,15,924,E6C4-1H.mp4,ab78d00000f824b39310a349f2ff6a6b82ff92450563c355afc500117086a5b2,independent-grid-line-plus-ring-read-v1,pending,False,100101000000000001100000011000100000001100000000010000000000011000000010000000011,100101000000000101100010011000110001001110000000010001000000011000000010000000000,8,0.1403,disagreement,233.0,288.0,46.5,46.5,33.6371,33.3867
